dags,kyn,rekstrarform,starfandi,bakgrunnur,tegund
2014-05-01,Konur,K2: stofnun sveitarfélags,18041,Íslenskur bakgrunnur,Opinbert
2014-05-01,Konur,K2: stofnun sveitarfélags,1439,Innflytjendur,Opinbert
2014-06-01,Alls,K2: stofnun sveitarfélags,31355,Alls,Opinbert
2014-06-01,Alls,K2: stofnun sveitarfélags,29481,Íslenskur bakgrunnur,Opinbert
2014-06-01,Alls,K2: stofnun sveitarfélags,1874,Innflytjendur,Opinbert
2014-06-01,Karlar,K2: stofnun sveitarfélags,9525,Alls,Opinbert
2014-06-01,Karlar,K2: stofnun sveitarfélags,9113,Íslenskur bakgrunnur,Opinbert
2014-06-01,Karlar,K2: stofnun sveitarfélags,412,Innflytjendur,Opinbert
2014-06-01,Konur,K2: stofnun sveitarfélags,21830,Alls,Opinbert
2014-06-01,Konur,K2: stofnun sveitarfélags,20368,Íslenskur bakgrunnur,Opinbert
2014-06-01,Konur,K2: stofnun sveitarfélags,1462,Innflytjendur,Opinbert
2014-07-01,Alls,K2: stofnun sveitarfélags,33130,Alls,Opinbert
2014-07-01,Alls,K2: stofnun sveitarfélags,31268,Íslenskur bakgrunnur,Opinbert
2014-07-01,Alls,K2: stofnun sveitarfélags,1862,Innflytjendur,Opinbert
2014-07-01,Karlar,K2: stofnun sveitarfélags,10750,Alls,Opinbert
2014-07-01,Karlar,K2: stofnun sveitarfélags,10317,Íslenskur bakgrunnur,Opinbert
2014-07-01,Karlar,K2: stofnun sveitarfélags,433,Innflytjendur,Opinbert
2014-07-01,Konur,K2: stofnun sveitarfélags,22380,Alls,Opinbert
2014-07-01,Konur,K2: stofnun sveitarfélags,20951,Íslenskur bakgrunnur,Opinbert
2014-07-01,Konur,K2: stofnun sveitarfélags,1429,Innflytjendur,Opinbert
2014-08-01,Alls,K2: stofnun sveitarfélags,29180,Alls,Opinbert
2014-08-01,Alls,K2: stofnun sveitarfélags,27373,Íslenskur bakgrunnur,Opinbert
2014-08-01,Alls,K2: stofnun sveitarfélags,1807,Innflytjendur,Opinbert
2014-08-01,Karlar,K2: stofnun sveitarfélags,8482,Alls,Opinbert
2014-08-01,Karlar,K2: stofnun sveitarfélags,8098,Íslenskur bakgrunnur,Opinbert
2014-08-01,Karlar,K2: stofnun sveitarfélags,384,Innflytjendur,Opinbert
2014-08-01,Konur,K2: stofnun sveitarfélags,20698,Alls,Opinbert
2014-08-01,Konur,K2: stofnun sveitarfélags,19275,Íslenskur bakgrunnur,Opinbert
2014-08-01,Konur,K2: stofnun sveitarfélags,1423,Innflytjendur,Opinbert
2014-09-01,Alls,K2: stofnun sveitarfélags,26050,Alls,Opinbert
2014-09-01,Alls,K2: stofnun sveitarfélags,24268,Íslenskur bakgrunnur,Opinbert
2014-09-01,Alls,K2: stofnun sveitarfélags,1782,Innflytjendur,Opinbert
2014-09-01,Karlar,K2: stofnun sveitarfélags,6460,Alls,Opinbert
2014-09-01,Karlar,K2: stofnun sveitarfélags,6131,Íslenskur bakgrunnur,Opinbert
2014-09-01,Karlar,K2: stofnun sveitarfélags,329,Innflytjendur,Opinbert
2014-09-01,Konur,K2: stofnun sveitarfélags,19590,Alls,Opinbert
2014-09-01,Konur,K2: stofnun sveitarfélags,18137,Íslenskur bakgrunnur,Opinbert
2014-09-01,Konur,K2: stofnun sveitarfélags,1453,Innflytjendur,Opinbert
2014-10-01,Alls,K2: stofnun sveitarfélags,25092,Alls,Opinbert
2014-10-01,Alls,K2: stofnun sveitarfélags,23276,Íslenskur bakgrunnur,Opinbert
2014-10-01,Alls,K2: stofnun sveitarfélags,1816,Innflytjendur,Opinbert
2014-10-01,Karlar,K2: stofnun sveitarfélags,5928,Alls,Opinbert
2014-10-01,Karlar,K2: stofnun sveitarfélags,5598,Íslenskur bakgrunnur,Opinbert
2014-10-01,Karlar,K2: stofnun sveitarfélags,330,Innflytjendur,Opinbert
2014-10-01,Konur,K2: stofnun sveitarfélags,19164,Alls,Opinbert
2014-10-01,Konur,K2: stofnun sveitarfélags,17678,Íslenskur bakgrunnur,Opinbert
2014-10-01,Konur,K2: stofnun sveitarfélags,1486,Innflytjendur,Opinbert
2014-11-01,Alls,K2: stofnun sveitarfélags,25429,Alls,Opinbert
2014-11-01,Alls,K2: stofnun sveitarfélags,23613,Íslenskur bakgrunnur,Opinbert
2014-11-01,Alls,K2: stofnun sveitarfélags,1816,Innflytjendur,Opinbert
2014-11-01,Karlar,K2: stofnun sveitarfélags,6080,Alls,Opinbert
2014-11-01,Karlar,K2: stofnun sveitarfélags,5751,Íslenskur bakgrunnur,Opinbert
2014-11-01,Karlar,K2: stofnun sveitarfélags,329,Innflytjendur,Opinbert
2014-11-01,Konur,K2: stofnun sveitarfélags,19349,Alls,Opinbert
2014-11-01,Konur,K2: stofnun sveitarfélags,17862,Íslenskur bakgrunnur,Opinbert
2014-11-01,Konur,K2: stofnun sveitarfélags,1487,Innflytjendur,Opinbert
2014-12-01,Alls,K2: stofnun sveitarfélags,25861,Alls,Opinbert
2014-12-01,Alls,K2: stofnun sveitarfélags,23997,Íslenskur bakgrunnur,Opinbert
2014-12-01,Alls,K2: stofnun sveitarfélags,1864,Innflytjendur,Opinbert
2014-12-01,Karlar,K2: stofnun sveitarfélags,6323,Alls,Opinbert
2014-12-01,Karlar,K2: stofnun sveitarfélags,5981,Íslenskur bakgrunnur,Opinbert
2014-12-01,Karlar,K2: stofnun sveitarfélags,342,Innflytjendur,Opinbert
2014-12-01,Konur,K2: stofnun sveitarfélags,19538,Alls,Opinbert
2014-12-01,Konur,K2: stofnun sveitarfélags,18016,Íslenskur bakgrunnur,Opinbert
2014-12-01,Konur,K2: stofnun sveitarfélags,1522,Innflytjendur,Opinbert
2015-01-01,Alls,K2: stofnun sveitarfélags,24735,Alls,Opinbert
2015-01-01,Alls,K2: stofnun sveitarfélags,22947,Íslenskur bakgrunnur,Opinbert
2015-01-01,Alls,K2: stofnun sveitarfélags,1788,Innflytjendur,Opinbert
2015-01-01,Karlar,K2: stofnun sveitarfélags,5757,Alls,Opinbert
2015-01-01,Karlar,K2: stofnun sveitarfélags,5446,Íslenskur bakgrunnur,Opinbert
2015-01-01,Karlar,K2: stofnun sveitarfélags,311,Innflytjendur,Opinbert
2015-01-01,Konur,K2: stofnun sveitarfélags,18978,Alls,Opinbert
2015-01-01,Konur,K2: stofnun sveitarfélags,17501,Íslenskur bakgrunnur,Opinbert
2015-01-01,Konur,K2: stofnun sveitarfélags,1477,Innflytjendur,Opinbert
2015-02-01,Alls,K2: stofnun sveitarfélags,24761,Alls,Opinbert
2015-02-01,Alls,K2: stofnun sveitarfélags,22976,Íslenskur bakgrunnur,Opinbert
2015-02-01,Alls,K2: stofnun sveitarfélags,1785,Innflytjendur,Opinbert
2015-02-01,Karlar,K2: stofnun sveitarfélags,5826,Alls,Opinbert
2015-02-01,Karlar,K2: stofnun sveitarfélags,5521,Íslenskur bakgrunnur,Opinbert
2015-02-01,Karlar,K2: stofnun sveitarfélags,305,Innflytjendur,Opinbert
2015-02-01,Konur,K2: stofnun sveitarfélags,18935,Alls,Opinbert
2015-02-01,Konur,K2: stofnun sveitarfélags,17455,Íslenskur bakgrunnur,Opinbert
2015-02-01,Konur,K2: stofnun sveitarfélags,1480,Innflytjendur,Opinbert
2015-03-01,Alls,K2: stofnun sveitarfélags,24961,Alls,Opinbert
2015-03-01,Alls,K2: stofnun sveitarfélags,23139,Íslenskur bakgrunnur,Opinbert
2015-03-01,Alls,K2: stofnun sveitarfélags,1822,Innflytjendur,Opinbert
2015-03-01,Karlar,K2: stofnun sveitarfélags,5876,Alls,Opinbert
2015-03-01,Karlar,K2: stofnun sveitarfélags,5560,Íslenskur bakgrunnur,Opinbert
2015-03-01,Karlar,K2: stofnun sveitarfélags,316,Innflytjendur,Opinbert
2015-03-01,Konur,K2: stofnun sveitarfélags,19085,Alls,Opinbert
2015-03-01,Konur,K2: stofnun sveitarfélags,17579,Íslenskur bakgrunnur,Opinbert
2015-03-01,Konur,K2: stofnun sveitarfélags,1506,Innflytjendur,Opinbert
2015-04-01,Alls,K2: stofnun sveitarfélags,25019,Alls,Opinbert
2015-04-01,Alls,K2: stofnun sveitarfélags,23207,Íslenskur bakgrunnur,Opinbert
2015-04-01,Alls,K2: stofnun sveitarfélags,1812,Innflytjendur,Opinbert
2015-04-01,Karlar,K2: stofnun sveitarfélags,5919,Alls,Opinbert
2015-04-01,Karlar,K2: stofnun sveitarfélags,5606,Íslenskur bakgrunnur,Opinbert
2015-04-01,Karlar,K2: stofnun sveitarfélags,313,Innflytjendur,Opinbert
2015-04-01,Konur,K2: stofnun sveitarfélags,19100,Alls,Opinbert
2015-04-01,Konur,K2: stofnun sveitarfélags,17601,Íslenskur bakgrunnur,Opinbert
2015-04-01,Konur,K2: stofnun sveitarfélags,1499,Innflytjendur,Opinbert
2015-05-01,Alls,K2: stofnun sveitarfélags,25318,Alls,Opinbert
2015-05-01,Alls,K2: stofnun sveitarfélags,23512,Íslenskur bakgrunnur,Opinbert
2015-05-01,Alls,K2: stofnun sveitarfélags,1806,Innflytjendur,Opinbert
2015-05-01,Karlar,K2: stofnun sveitarfélags,6032,Alls,Opinbert
2015-05-01,Karlar,K2: stofnun sveitarfélags,5715,Íslenskur bakgrunnur,Opinbert
2015-05-01,Karlar,K2: stofnun sveitarfélags,317,Innflytjendur,Opinbert
2015-05-01,Konur,K2: stofnun sveitarfélags,19286,Alls,Opinbert
2015-05-01,Konur,K2: stofnun sveitarfélags,17797,Íslenskur bakgrunnur,Opinbert
2015-05-01,Konur,K2: stofnun sveitarfélags,1489,Innflytjendur,Opinbert
2015-06-01,Alls,K2: stofnun sveitarfélags,29845,Alls,Opinbert
2015-06-01,Alls,K2: stofnun sveitarfélags,27940,Íslenskur bakgrunnur,Opinbert
2015-06-01,Alls,K2: stofnun sveitarfélags,1905,Innflytjendur,Opinbert
2015-06-01,Karlar,K2: stofnun sveitarfélags,8644,Alls,Opinbert
2015-06-01,Karlar,K2: stofnun sveitarfélags,8263,Íslenskur bakgrunnur,Opinbert
2015-06-01,Karlar,K2: stofnun sveitarfélags,381,Innflytjendur,Opinbert
2015-06-01,Konur,K2: stofnun sveitarfélags,21201,Alls,Opinbert
2015-06-01,Konur,K2: stofnun sveitarfélags,19677,Íslenskur bakgrunnur,Opinbert
2015-06-01,Konur,K2: stofnun sveitarfélags,1524,Innflytjendur,Opinbert
2015-07-01,Alls,K2: stofnun sveitarfélags,31678,Alls,Opinbert
2015-07-01,Alls,K2: stofnun sveitarfélags,29807,Íslenskur bakgrunnur,Opinbert
2015-07-01,Alls,K2: stofnun sveitarfélags,1871,Innflytjendur,Opinbert
2015-07-01,Karlar,K2: stofnun sveitarfélags,9943,Alls,Opinbert
2015-07-01,Karlar,K2: stofnun sveitarfélags,9540,Íslenskur bakgrunnur,Opinbert
2015-07-01,Karlar,K2: stofnun sveitarfélags,403,Innflytjendur,Opinbert
2015-07-01,Konur,K2: stofnun sveitarfélags,21735,Alls,Opinbert
2015-07-01,Konur,K2: stofnun sveitarfélags,20267,Íslenskur bakgrunnur,Opinbert
2015-07-01,Konur,K2: stofnun sveitarfélags,1468,Innflytjendur,Opinbert
2015-08-01,Alls,K2: stofnun sveitarfélags,28227,Alls,Opinbert
2015-08-01,Alls,K2: stofnun sveitarfélags,26399,Íslenskur bakgrunnur,Opinbert
2015-08-01,Alls,K2: stofnun sveitarfélags,1828,Innflytjendur,Opinbert
2015-08-01,Karlar,K2: stofnun sveitarfélags,7869,Alls,Opinbert
2015-08-01,Karlar,K2: stofnun sveitarfélags,7520,Íslenskur bakgrunnur,Opinbert
2015-08-01,Karlar,K2: stofnun sveitarfélags,349,Innflytjendur,Opinbert
2015-08-01,Konur,K2: stofnun sveitarfélags,20358,Alls,Opinbert
2015-08-01,Konur,K2: stofnun sveitarfélags,18879,Íslenskur bakgrunnur,Opinbert
2015-08-01,Konur,K2: stofnun sveitarfélags,1479,Innflytjendur,Opinbert
2015-09-01,Alls,K2: stofnun sveitarfélags,26039,Alls,Opinbert
2015-09-01,Alls,K2: stofnun sveitarfélags,24143,Íslenskur bakgrunnur,Opinbert
2015-09-01,Alls,K2: stofnun sveitarfélags,1896,Innflytjendur,Opinbert
2015-09-01,Karlar,K2: stofnun sveitarfélags,6281,Alls,Opinbert
2015-09-01,Karlar,K2: stofnun sveitarfélags,5949,Íslenskur bakgrunnur,Opinbert
2015-09-01,Karlar,K2: stofnun sveitarfélags,332,Innflytjendur,Opinbert
2015-09-01,Konur,K2: stofnun sveitarfélags,19758,Alls,Opinbert
2015-09-01,Konur,K2: stofnun sveitarfélags,18194,Íslenskur bakgrunnur,Opinbert
2015-09-01,Konur,K2: stofnun sveitarfélags,1564,Innflytjendur,Opinbert
2015-10-01,Alls,K2: stofnun sveitarfélags,24679,Alls,Opinbert
2015-10-01,Alls,K2: stofnun sveitarfélags,22821,Íslenskur bakgrunnur,Opinbert
2015-10-01,Alls,K2: stofnun sveitarfélags,1858,Innflytjendur,Opinbert
2015-10-01,Karlar,K2: stofnun sveitarfélags,5641,Alls,Opinbert
2015-10-01,Karlar,K2: stofnun sveitarfélags,5337,Íslenskur bakgrunnur,Opinbert
2015-10-01,Karlar,K2: stofnun sveitarfélags,304,Innflytjendur,Opinbert
2015-10-01,Konur,K2: stofnun sveitarfélags,19038,Alls,Opinbert
2015-10-01,Konur,K2: stofnun sveitarfélags,17484,Íslenskur bakgrunnur,Opinbert
2015-10-01,Konur,K2: stofnun sveitarfélags,1554,Innflytjendur,Opinbert
2015-11-01,Alls,K2: stofnun sveitarfélags,24945,Alls,Opinbert
2015-11-01,Alls,K2: stofnun sveitarfélags,23071,Íslenskur bakgrunnur,Opinbert
2015-11-01,Alls,K2: stofnun sveitarfélags,1874,Innflytjendur,Opinbert
2015-11-01,Karlar,K2: stofnun sveitarfélags,5771,Alls,Opinbert
2015-11-01,Karlar,K2: stofnun sveitarfélags,5468,Íslenskur bakgrunnur,Opinbert
2015-11-01,Karlar,K2: stofnun sveitarfélags,303,Innflytjendur,Opinbert
2015-11-01,Konur,K2: stofnun sveitarfélags,19174,Alls,Opinbert
2015-11-01,Konur,K2: stofnun sveitarfélags,17603,Íslenskur bakgrunnur,Opinbert
2015-11-01,Konur,K2: stofnun sveitarfélags,1571,Innflytjendur,Opinbert
2015-12-01,Alls,K2: stofnun sveitarfélags,28241,Alls,Opinbert
2015-12-01,Alls,K2: stofnun sveitarfélags,26191,Íslenskur bakgrunnur,Opinbert
2015-12-01,Alls,K2: stofnun sveitarfélags,2050,Innflytjendur,Opinbert
2015-12-01,Karlar,K2: stofnun sveitarfélags,7305,Alls,Opinbert
2015-12-01,Karlar,K2: stofnun sveitarfélags,6924,Íslenskur bakgrunnur,Opinbert
2015-12-01,Karlar,K2: stofnun sveitarfélags,381,Innflytjendur,Opinbert
2015-12-01,Konur,K2: stofnun sveitarfélags,20936,Alls,Opinbert
2015-12-01,Konur,K2: stofnun sveitarfélags,19267,Íslenskur bakgrunnur,Opinbert
2015-12-01,Konur,K2: stofnun sveitarfélags,1669,Innflytjendur,Opinbert
2016-01-01,Alls,K2: stofnun sveitarfélags,24885,Alls,Opinbert
2016-01-01,Alls,K2: stofnun sveitarfélags,23014,Íslenskur bakgrunnur,Opinbert
2016-01-01,Alls,K2: stofnun sveitarfélags,1871,Innflytjendur,Opinbert
2016-01-01,Karlar,K2: stofnun sveitarfélags,5741,Alls,Opinbert
2016-01-01,Karlar,K2: stofnun sveitarfélags,5435,Íslenskur bakgrunnur,Opinbert
2016-01-01,Karlar,K2: stofnun sveitarfélags,306,Innflytjendur,Opinbert
2016-01-01,Konur,K2: stofnun sveitarfélags,19144,Alls,Opinbert
2016-01-01,Konur,K2: stofnun sveitarfélags,17579,Íslenskur bakgrunnur,Opinbert
2016-01-01,Konur,K2: stofnun sveitarfélags,1565,Innflytjendur,Opinbert
2016-02-01,Alls,K2: stofnun sveitarfélags,24791,Alls,Opinbert
2016-02-01,Alls,K2: stofnun sveitarfélags,22896,Íslenskur bakgrunnur,Opinbert
2016-02-01,Alls,K2: stofnun sveitarfélags,1895,Innflytjendur,Opinbert
2016-02-01,Karlar,K2: stofnun sveitarfélags,5668,Alls,Opinbert
2016-02-01,Karlar,K2: stofnun sveitarfélags,5359,Íslenskur bakgrunnur,Opinbert
2016-02-01,Karlar,K2: stofnun sveitarfélags,309,Innflytjendur,Opinbert
2016-02-01,Konur,K2: stofnun sveitarfélags,19123,Alls,Opinbert
2016-02-01,Konur,K2: stofnun sveitarfélags,17537,Íslenskur bakgrunnur,Opinbert
2016-02-01,Konur,K2: stofnun sveitarfélags,1586,Innflytjendur,Opinbert
2016-03-01,Alls,K2: stofnun sveitarfélags,24703,Alls,Opinbert
2016-03-01,Alls,K2: stofnun sveitarfélags,22819,Íslenskur bakgrunnur,Opinbert
2016-03-01,Alls,K2: stofnun sveitarfélags,1884,Innflytjendur,Opinbert
2016-03-01,Karlar,K2: stofnun sveitarfélags,5691,Alls,Opinbert
2016-03-01,Karlar,K2: stofnun sveitarfélags,5387,Íslenskur bakgrunnur,Opinbert
2016-03-01,Karlar,K2: stofnun sveitarfélags,304,Innflytjendur,Opinbert
2016-03-01,Konur,K2: stofnun sveitarfélags,19012,Alls,Opinbert
2016-03-01,Konur,K2: stofnun sveitarfélags,17432,Íslenskur bakgrunnur,Opinbert
2016-03-01,Konur,K2: stofnun sveitarfélags,1580,Innflytjendur,Opinbert
2016-04-01,Alls,K2: stofnun sveitarfélags,24782,Alls,Opinbert
2016-04-01,Alls,K2: stofnun sveitarfélags,22888,Íslenskur bakgrunnur,Opinbert
2016-04-01,Alls,K2: stofnun sveitarfélags,1894,Innflytjendur,Opinbert
2016-04-01,Karlar,K2: stofnun sveitarfélags,5764,Alls,Opinbert
2016-04-01,Karlar,K2: stofnun sveitarfélags,5451,Íslenskur bakgrunnur,Opinbert
2016-04-01,Karlar,K2: stofnun sveitarfélags,313,Innflytjendur,Opinbert
2016-04-01,Konur,K2: stofnun sveitarfélags,19018,Alls,Opinbert
2016-04-01,Konur,K2: stofnun sveitarfélags,17437,Íslenskur bakgrunnur,Opinbert
2016-04-01,Konur,K2: stofnun sveitarfélags,1581,Innflytjendur,Opinbert
2016-05-01,Alls,K2: stofnun sveitarfélags,25076,Alls,Opinbert
2016-05-01,Alls,K2: stofnun sveitarfélags,23164,Íslenskur bakgrunnur,Opinbert
2016-05-01,Alls,K2: stofnun sveitarfélags,1912,Innflytjendur,Opinbert
2016-05-01,Karlar,K2: stofnun sveitarfélags,5851,Alls,Opinbert
2016-05-01,Karlar,K2: stofnun sveitarfélags,5536,Íslenskur bakgrunnur,Opinbert
2016-05-01,Karlar,K2: stofnun sveitarfélags,315,Innflytjendur,Opinbert
2016-05-01,Konur,K2: stofnun sveitarfélags,19225,Alls,Opinbert
2016-05-01,Konur,K2: stofnun sveitarfélags,17628,Íslenskur bakgrunnur,Opinbert
2016-05-01,Konur,K2: stofnun sveitarfélags,1597,Innflytjendur,Opinbert
2016-06-01,Alls,K2: stofnun sveitarfélags,29660,Alls,Opinbert
2016-06-01,Alls,K2: stofnun sveitarfélags,27633,Íslenskur bakgrunnur,Opinbert
2016-06-01,Alls,K2: stofnun sveitarfélags,2027,Innflytjendur,Opinbert
2016-06-01,Karlar,K2: stofnun sveitarfélags,8529,Alls,Opinbert
2016-06-01,Karlar,K2: stofnun sveitarfélags,8138,Íslenskur bakgrunnur,Opinbert
2016-06-01,Karlar,K2: stofnun sveitarfélags,391,Innflytjendur,Opinbert
2016-06-01,Konur,K2: stofnun sveitarfélags,21131,Alls,Opinbert
2016-06-01,Konur,K2: stofnun sveitarfélags,19495,Íslenskur bakgrunnur,Opinbert
2016-06-01,Konur,K2: stofnun sveitarfélags,1636,Innflytjendur,Opinbert
2016-07-01,Alls,K2: stofnun sveitarfélags,30303,Alls,Opinbert
2016-07-01,Alls,K2: stofnun sveitarfélags,28364,Íslenskur bakgrunnur,Opinbert
2016-07-01,Alls,K2: stofnun sveitarfélags,1939,Innflytjendur,Opinbert
2016-07-01,Karlar,K2: stofnun sveitarfélags,9214,Alls,Opinbert
2016-07-01,Karlar,K2: stofnun sveitarfélags,8833,Íslenskur bakgrunnur,Opinbert
2016-07-01,Karlar,K2: stofnun sveitarfélags,381,Innflytjendur,Opinbert
2016-07-01,Konur,K2: stofnun sveitarfélags,21088,Alls,Opinbert
2016-07-01,Konur,K2: stofnun sveitarfélags,19530,Íslenskur bakgrunnur,Opinbert
2016-07-01,Konur,K2: stofnun sveitarfélags,1558,Innflytjendur,Opinbert
2016-08-01,Alls,K2: stofnun sveitarfélags,27507,Alls,Opinbert
2016-08-01,Alls,K2: stofnun sveitarfélags,25595,Íslenskur bakgrunnur,Opinbert
2016-08-01,Alls,K2: stofnun sveitarfélags,1912,Innflytjendur,Opinbert
2016-08-01,Karlar,K2: stofnun sveitarfélags,7590,Alls,Opinbert
2016-08-01,Karlar,K2: stofnun sveitarfélags,7260,Íslenskur bakgrunnur,Opinbert
2016-08-01,Karlar,K2: stofnun sveitarfélags,330,Innflytjendur,Opinbert
2016-08-01,Konur,K2: stofnun sveitarfélags,19917,Alls,Opinbert
2016-08-01,Konur,K2: stofnun sveitarfélags,18335,Íslenskur bakgrunnur,Opinbert
2016-08-01,Konur,K2: stofnun sveitarfélags,1582,Innflytjendur,Opinbert
2016-09-01,Alls,K2: stofnun sveitarfélags,24686,Alls,Opinbert
2016-09-01,Alls,K2: stofnun sveitarfélags,22730,Íslenskur bakgrunnur,Opinbert
2016-09-01,Alls,K2: stofnun sveitarfélags,1956,Innflytjendur,Opinbert
2016-09-01,Karlar,K2: stofnun sveitarfélags,5656,Alls,Opinbert
2016-09-01,Karlar,K2: stofnun sveitarfélags,5347,Íslenskur bakgrunnur,Opinbert
2016-09-01,Karlar,K2: stofnun sveitarfélags,309,Innflytjendur,Opinbert
2016-09-01,Konur,K2: stofnun sveitarfélags,19030,Alls,Opinbert
2016-09-01,Konur,K2: stofnun sveitarfélags,17383,Íslenskur bakgrunnur,Opinbert
2016-09-01,Konur,K2: stofnun sveitarfélags,1647,Innflytjendur,Opinbert
2016-10-01,Alls,K2: stofnun sveitarfélags,24303,Alls,Opinbert
2016-10-01,Alls,K2: stofnun sveitarfélags,22316,Íslenskur bakgrunnur,Opinbert
2016-10-01,Alls,K2: stofnun sveitarfélags,1987,Innflytjendur,Opinbert
2016-10-01,Karlar,K2: stofnun sveitarfélags,5442,Alls,Opinbert
2016-10-01,Karlar,K2: stofnun sveitarfélags,5137,Íslenskur bakgrunnur,Opinbert
2016-10-01,Karlar,K2: stofnun sveitarfélags,305,Innflytjendur,Opinbert
2016-10-01,Konur,K2: stofnun sveitarfélags,18861,Alls,Opinbert
2016-10-01,Konur,K2: stofnun sveitarfélags,17179,Íslenskur bakgrunnur,Opinbert
2016-10-01,Konur,K2: stofnun sveitarfélags,1682,Innflytjendur,Opinbert
2016-11-01,Alls,K2: stofnun sveitarfélags,25228,Alls,Opinbert
2016-11-01,Alls,K2: stofnun sveitarfélags,23196,Íslenskur bakgrunnur,Opinbert
2016-11-01,Alls,K2: stofnun sveitarfélags,2032,Innflytjendur,Opinbert
2016-11-01,Karlar,K2: stofnun sveitarfélags,5823,Alls,Opinbert
2016-11-01,Karlar,K2: stofnun sveitarfélags,5499,Íslenskur bakgrunnur,Opinbert
2016-11-01,Karlar,K2: stofnun sveitarfélags,324,Innflytjendur,Opinbert
2016-11-01,Konur,K2: stofnun sveitarfélags,19405,Alls,Opinbert
2016-11-01,Konur,K2: stofnun sveitarfélags,17697,Íslenskur bakgrunnur,Opinbert
2016-11-01,Konur,K2: stofnun sveitarfélags,1708,Innflytjendur,Opinbert
2016-12-01,Alls,K2: stofnun sveitarfélags,24699,Alls,Opinbert
2016-12-01,Alls,K2: stofnun sveitarfélags,22669,Íslenskur bakgrunnur,Opinbert
2016-12-01,Alls,K2: stofnun sveitarfélags,2030,Innflytjendur,Opinbert
2016-12-01,Karlar,K2: stofnun sveitarfélags,5661,Alls,Opinbert
2016-12-01,Karlar,K2: stofnun sveitarfélags,5339,Íslenskur bakgrunnur,Opinbert
2016-12-01,Karlar,K2: stofnun sveitarfélags,322,Innflytjendur,Opinbert
2016-12-01,Konur,K2: stofnun sveitarfélags,19038,Alls,Opinbert
2016-12-01,Konur,K2: stofnun sveitarfélags,17330,Íslenskur bakgrunnur,Opinbert
2016-12-01,Konur,K2: stofnun sveitarfélags,1708,Innflytjendur,Opinbert
2017-01-01,Alls,K2: stofnun sveitarfélags,24736,Alls,Opinbert
2017-01-01,Alls,K2: stofnun sveitarfélags,22699,Íslenskur bakgrunnur,Opinbert
2017-01-01,Alls,K2: stofnun sveitarfélags,2037,Innflytjendur,Opinbert
2017-01-01,Karlar,K2: stofnun sveitarfélags,5556,Alls,Opinbert
2017-01-01,Karlar,K2: stofnun sveitarfélags,5231,Íslenskur bakgrunnur,Opinbert
2017-01-01,Karlar,K2: stofnun sveitarfélags,325,Innflytjendur,Opinbert
2017-01-01,Konur,K2: stofnun sveitarfélags,19180,Alls,Opinbert
2017-01-01,Konur,K2: stofnun sveitarfélags,17468,Íslenskur bakgrunnur,Opinbert
2017-01-01,Konur,K2: stofnun sveitarfélags,1712,Innflytjendur,Opinbert
2017-02-01,Alls,K2: stofnun sveitarfélags,24767,Alls,Opinbert
2017-02-01,Alls,K2: stofnun sveitarfélags,22733,Íslenskur bakgrunnur,Opinbert
2017-02-01,Alls,K2: stofnun sveitarfélags,2034,Innflytjendur,Opinbert
2017-02-01,Karlar,K2: stofnun sveitarfélags,5597,Alls,Opinbert
2017-02-01,Karlar,K2: stofnun sveitarfélags,5271,Íslenskur bakgrunnur,Opinbert
2017-02-01,Karlar,K2: stofnun sveitarfélags,326,Innflytjendur,Opinbert
2017-02-01,Konur,K2: stofnun sveitarfélags,19170,Alls,Opinbert
2017-02-01,Konur,K2: stofnun sveitarfélags,17462,Íslenskur bakgrunnur,Opinbert
2017-02-01,Konur,K2: stofnun sveitarfélags,1708,Innflytjendur,Opinbert
2017-03-01,Alls,K2: stofnun sveitarfélags,24932,Alls,Opinbert
2017-03-01,Alls,K2: stofnun sveitarfélags,22845,Íslenskur bakgrunnur,Opinbert
2017-03-01,Alls,K2: stofnun sveitarfélags,2087,Innflytjendur,Opinbert
2017-03-01,Karlar,K2: stofnun sveitarfélags,5681,Alls,Opinbert
2017-03-01,Karlar,K2: stofnun sveitarfélags,5340,Íslenskur bakgrunnur,Opinbert
2017-03-01,Karlar,K2: stofnun sveitarfélags,341,Innflytjendur,Opinbert
2017-03-01,Konur,K2: stofnun sveitarfélags,19251,Alls,Opinbert
2017-03-01,Konur,K2: stofnun sveitarfélags,17505,Íslenskur bakgrunnur,Opinbert
